 ,Label,Area1,Mean1,Min1,Max1,BX1,BY1,Width1,Height1,IntDen1,RawIntDen1,Area2,Mean2,Min2,Max2,BX2,BY2,Width2,Height2,IntDen2,RawIntDen2,Area3,Mean3,Min3,Max3,BX3,BY3,Width3,Height3,IntDen3,RawIntDen3
1,dataImg,71.228,231.024,100,487,27.310,25.931,6.621,10.759,16455.352,3459811,65.877,112.662,39,173,4.414,12.207,5.586,11.793,7421.855,1560478,2126.623,169.795,46,740,13.655,13.931,39.103,78.758,361090.625,75920904
2,dataImg,71.228,231.310,108,521,27.310,25.931,6.621,10.759,16475.732,3464096,65.877,112.958,50,174,4.414,12.207,5.586,11.793,7441.403,1564588,2126.623,170.315,46,707,13.655,13.931,39.103,78.758,362196.219,76153360
3,dataImg,71.228,231.625,112,576,27.310,25.931,6.621,10.759,16498.168,3468813,65.877,113.785,49,189,4.414,12.207,5.586,11.793,7495.832,1576032,2126.623,169.694,43,712,13.655,13.931,39.103,78.758,360875.312,75875640
4,dataImg,71.228,231.034,102,726,27.310,25.931,6.621,10.759,16456.061,3459960,65.877,112.105,42,185,4.414,12.207,5.586,11.793,7385.152,1552761,2126.623,169.931,49,726,13.655,13.931,39.103,78.758,361379.781,75981704
5,dataImg,71.228,230.785,111,533,27.310,25.931,6.621,10.759,16438.373,3456241,65.877,112.622,49,183,4.414,12.207,5.586,11.793,7419.258,1559932,2126.623,169.475,45,720,13.655,13.931,39.103,78.758,360408.719,75777536
6,dataImg,71.228,230.708,86,475,27.310,25.931,6.621,10.759,16432.885,3455087,65.877,112.774,50,181,4.414,12.207,5.586,11.793,7429.217,1562026,2126.623,169.882,40,743,13.655,13.931,39.103,78.758,361275.656,75959808
7,dataImg,71.228,230.831,119,617,27.310,25.931,6.621,10.759,16441.602,3456920,65.877,113.087,50,173,4.414,12.207,5.586,11.793,7449.893,1566373,2126.623,169.843,43,800,13.655,13.931,39.103,78.758,361191.656,75942152
8,dataImg,71.228,231.357,97,544,27.310,25.931,6.621,10.759,16479.072,3464798,65.877,113.879,46,177,4.414,12.207,5.586,11.793,7502.043,1577338,2126.623,169.981,51,828,13.655,13.931,39.103,78.758,361485.844,76004008
9,dataImg,71.228,231.305,108,475,27.310,25.931,6.621,10.759,16475.367,3464019,65.877,112.826,46,178,4.414,12.207,5.586,11.793,7432.685,1562755,2126.623,169.732,47,783,13.655,13.931,39.103,78.758,360956.531,75892720
10,dataImg,71.228,230.426,104,470,27.310,25.931,6.621,10.759,16412.809,3450866,65.877,113.659,57,197,4.414,12.207,5.586,11.793,7487.556,1574292,2126.623,169.592,43,794,13.655,13.931,39.103,78.758,360658.625,75830080
11,dataImg,71.228,232.257,103,506,27.310,25.931,6.621,10.759,16543.203,3478282,65.877,113.466,44,181,4.414,12.207,5.586,11.793,7474.814,1571613,2126.623,170.067,37,882,13.655,13.931,39.103,78.758,361667.656,76042232
12,dataImg,71.228,229.820,102,441,27.310,25.931,6.621,10.759,16369.638,3441789,65.877,112.792,45,184,4.414,12.207,5.586,11.793,7430.407,1562276,2126.623,169.486,51,863,13.655,13.931,39.103,78.758,360433.938,75782832
13,dataImg,71.228,229.764,101,434,27.310,25.931,6.621,10.759,16365.633,3440947,65.877,113.152,52,176,4.414,12.207,5.586,11.793,7454.173,1567273,2126.623,169.411,44,945,13.655,13.931,39.103,78.758,360273.656,75749136
14,dataImg,71.228,231.486,114,494,27.310,25.931,6.621,10.759,16488.246,3466727,65.877,112.104,35,173,4.414,12.207,5.586,11.793,7385.109,1552752,2126.623,169.384,42,919,13.655,13.931,39.103,78.758,360215.219,75736848
15,dataImg,71.228,232.789,103,465,27.310,25.931,6.621,10.759,16581.082,3486246,65.877,112.631,50,180,4.414,12.207,5.586,11.793,7419.805,1560047,2126.623,169.742,32,861,13.655,13.931,39.103,78.758,360977.281,75897072
16,dataImg,71.228,232.559,108,481,27.310,25.931,6.621,10.759,16564.695,3482801,65.877,113.822,54,178,4.414,12.207,5.586,11.793,7498.319,1576555,2126.623,170.014,40,830,13.655,13.931,39.103,78.758,361555.344,76018616
17,dataImg,71.228,231.388,105,564,27.310,25.931,6.621,10.759,16481.283,3465263,65.877,113.046,54,179,4.414,12.207,5.586,11.793,7447.186,1565804,2126.623,169.824,48,848,13.655,13.931,39.103,78.758,361151.750,75933760
18,dataImg,71.228,231.358,101,528,27.310,25.931,6.621,10.759,16479.156,3464816,65.877,113.589,50,190,4.414,12.207,5.586,11.793,7482.934,1573320,2126.623,170.092,44,849,13.655,13.931,39.103,78.758,361720.906,76053432
19,dataImg,71.228,231.900,109,596,27.310,25.931,6.621,10.759,16517.738,3472928,65.877,112.517,54,181,4.414,12.207,5.586,11.793,7412.300,1558469,2126.623,170.311,52,843,13.655,13.931,39.103,78.758,362188.375,76151712
20,dataImg,71.228,231.128,105,529,27.310,25.931,6.621,10.759,16462.758,3461368,65.877,113.385,48,180,4.414,12.207,5.586,11.793,7469.488,1570493,2126.623,169.482,34,870,13.655,13.931,39.103,78.758,360423.938,75780736
21,dataImg,71.228,232.295,112,558,27.310,25.931,6.621,10.759,16545.881,3478845,65.877,112.578,49,177,4.414,12.207,5.586,11.793,7416.319,1559314,2126.623,169.591,38,886,13.655,13.931,39.103,78.758,360657.188,75829776
22,dataImg,71.228,231.750,112,548,27.310,25.931,6.621,10.759,16507.061,3470683,65.877,113.193,49,184,4.414,12.207,5.586,11.793,7456.836,1567833,2126.623,169.814,48,758,13.655,13.931,39.103,78.758,361131.250,75929448
23,dataImg,71.228,231.624,107,451,27.310,25.931,6.621,10.759,16498.125,3468804,65.877,113.399,54,181,4.414,12.207,5.586,11.793,7470.401,1570685,2126.623,169.567,46,818,13.655,13.931,39.103,78.758,360606.156,75819048
24,dataImg,71.228,231.112,105,438,27.310,25.931,6.621,10.759,16461.625,3461130,65.877,113.152,32,180,4.414,12.207,5.586,11.793,7454.135,1567265,2126.623,169.691,45,731,13.655,13.931,39.103,78.758,360869.531,75874424
25,dataImg,71.228,232.646,106,445,27.310,25.931,6.621,10.759,16570.912,3484108,65.877,112.647,47,178,4.414,12.207,5.586,11.793,7420.852,1560267,2126.623,169.938,38,808,13.655,13.931,39.103,78.758,361393.656,75984624
26,dataImg,71.228,231.849,105,480,27.310,25.931,6.621,10.759,16514.133,3472170,65.877,112.475,33,180,4.414,12.207,5.586,11.793,7409.565,1557894,2126.623,169.972,39,855,13.655,13.931,39.103,78.758,361466.406,75999920
27,dataImg,71.228,231.431,107,478,27.310,25.931,6.621,10.759,16484.336,3465905,65.877,113.134,49,191,4.414,12.207,5.586,11.793,7452.956,1567017,2126.623,169.373,48,838,13.655,13.931,39.103,78.758,360192.250,75732016
28,dataImg,71.228,231.381,106,475,27.310,25.931,6.621,10.759,16480.799,3465161,65.877,113.453,44,180,4.414,12.207,5.586,11.793,7473.978,1571437,2126.623,169.248,48,845,13.655,13.931,39.103,78.758,359927.406,75676336
29,dataImg,71.228,231.281,109,501,27.310,25.931,6.621,10.759,16473.678,3463664,65.877,111.703,40,181,4.414,12.207,5.586,11.793,7358.703,1547200,2126.623,169.600,45,802,13.655,13.931,39.103,78.758,360675.312,75833584
30,dataImg,71.228,231.900,106,463,27.310,25.931,6.621,10.759,16517.781,3472937,65.877,113.132,45,180,4.414,12.207,5.586,11.793,7452.851,1566995,2126.623,169.808,38,779,13.655,13.931,39.103,78.758,361116.594,75926368
