 ,Label,Area1,Mean1,Min1,Max1,BX1,BY1,Width1,Height1,IntDen1,RawIntDen1,Area2,Mean2,Min2,Max2,BX2,BY2,Width2,Height2,IntDen2,RawIntDen2,Area3,Mean3,Min3,Max3,BX3,BY3,Width3,Height3,IntDen3,RawIntDen3
1,dataImg,71.228,276.072,127,400,36.000,36.551,6.621,10.759,19664.084,4134461,67.804,108.186,42,170,28.689,71.999,13.655,4.965,7335.412,1542303,1081.009,234.130,58,400,21.103,9.172,48.758,51.930,253096.984,53214768
2,dataImg,71.228,275.727,142,390,36.000,36.551,6.621,10.759,19639.508,4129294,67.804,109.439,38,169,28.689,71.999,13.655,4.965,7420.376,1560167,1081.009,233.283,55,395,21.103,9.172,48.758,51.930,252181.406,53022264
3,dataImg,71.228,276.283,136,394,36.000,36.551,6.621,10.759,19679.047,4137607,67.804,109.001,49,169,28.689,71.999,13.655,4.965,7390.688,1553925,1081.009,232.422,56,419,21.103,9.172,48.758,51.930,251250.516,52826540
4,dataImg,71.228,276.378,143,390,36.000,36.551,6.621,10.759,19685.857,4139039,67.804,109.257,43,182,28.689,71.999,13.655,4.965,7408.039,1557573,1081.009,232.577,57,425,21.103,9.172,48.758,51.930,251417.500,52861648
5,dataImg,71.228,275.109,143,394,36.000,36.551,6.621,10.759,19595.477,4120036,67.804,108.444,33,182,28.689,71.999,13.655,4.965,7352.896,1545979,1081.009,232.500,50,405,21.103,9.172,48.758,51.930,251334.656,52844228
6,dataImg,71.228,276.391,111,406,36.000,36.551,6.621,10.759,19686.805,4139238,67.804,109.577,38,175,28.689,71.999,13.655,4.965,7429.708,1562129,1081.009,233.079,56,408,21.103,9.172,48.758,51.930,251960.172,52975748
7,dataImg,71.228,275.928,128,401,36.000,36.551,6.621,10.759,19653.801,4132299,67.804,108.969,45,172,28.689,71.999,13.655,4.965,7388.491,1553463,1081.009,232.769,60,402,21.103,9.172,48.758,51.930,251625.000,52905272
8,dataImg,71.228,275.960,146,417,36.000,36.551,6.621,10.759,19656.070,4132776,67.804,108.774,44,179,28.689,71.999,13.655,4.965,7375.292,1550688,1081.009,232.445,45,417,21.103,9.172,48.758,51.930,251275.656,52831824
9,dataImg,71.228,276.062,139,398,36.000,36.551,6.621,10.759,19663.365,4134310,67.804,109.190,43,181,28.689,71.999,13.655,4.965,7403.454,1556609,1081.009,232.573,48,406,21.103,9.172,48.758,51.930,251413.531,52860812
10,dataImg,71.228,276.088,132,410,36.000,36.551,6.621,10.759,19665.168,4134689,67.804,108.341,41,172,28.689,71.999,13.655,4.965,7345.928,1544514,1081.009,232.890,57,410,21.103,9.172,48.758,51.930,251756.688,52932960
11,dataImg,71.228,275.706,141,395,36.000,36.551,6.621,10.759,19637.982,4128973,67.804,108.247,50,169,28.689,71.999,13.655,4.965,7339.541,1543171,1081.009,232.995,62,411,21.103,9.172,48.758,51.930,251869.250,52956632
12,dataImg,71.228,275.072,150,392,36.000,36.551,6.621,10.759,19592.846,4119483,67.804,108.729,45,175,28.689,71.999,13.655,4.965,7372.182,1550034,1081.009,233.062,45,406,21.103,9.172,48.758,51.930,251942.672,52972068
13,dataImg,71.228,276.086,143,396,36.000,36.551,6.621,10.759,19665.035,4134661,67.804,109.313,43,176,28.689,71.999,13.655,4.965,7411.810,1558366,1081.009,232.820,43,406,21.103,9.172,48.758,51.930,251680.969,52917040
