 ,Label,Area1,Mean1,Min1,Max1,BX1,BY1,Width1,Height1,IntDen1,RawIntDen1,Area2,Mean2,Min2,Max2,BX2,BY2,Width2,Height2,IntDen2,RawIntDen2,Area3,Mean3,Min3,Max3,BX3,BY3,Width3,Height3,IntDen3,RawIntDen3
1,dataImg,71.228,359.570,115,550,36.000,36.551,6.621,10.759,25611.436,5384918,108.212,110.188,42,173,57.448,55.034,9.931,10.896,11923.596,2506989,2537.953,261.339,43,577,0,13.862,70.620,78.137,663265.750,139454576
2,dataImg,71.228,357.414,100,559,36.000,36.551,6.621,10.759,25457.863,5352629,108.212,110.898,46,177,57.448,55.034,9.931,10.896,12000.465,2523151,2537.953,259.971,44,563,0,13.862,70.620,78.137,659794.688,138724768
3,dataImg,71.228,356.228,95,579,36.000,36.551,6.621,10.759,25373.371,5334864,108.212,111.211,32,182,57.448,55.034,9.931,10.896,12034.290,2530263,2537.953,259.863,48,579,0,13.862,70.620,78.137,659521.188,138667264
4,dataImg,71.228,356.563,103,541,36.000,36.551,6.621,10.759,25397.236,5339882,108.212,110.084,44,179,57.448,55.034,9.931,10.896,11912.419,2504639,2537.953,259.819,45,567,0,13.862,70.620,78.137,659408.500,138643568
5,dataImg,71.228,356.299,107,545,36.000,36.551,6.621,10.759,25378.461,5335934,108.212,110.759,41,179,57.448,55.034,9.931,10.896,11985.444,2519993,2537.953,259.966,37,567,0,13.862,70.620,78.137,659781.875,138722064
6,dataImg,71.228,355.802,110,545,36.000,36.551,6.621,10.759,25343.045,5328488,108.212,109.454,45,182,57.448,55.034,9.931,10.896,11844.226,2490301,2537.953,259.478,44,548,0,13.862,70.620,78.137,658543.000,138461584
7,dataImg,71.228,356.760,91,533,36.000,36.551,6.621,10.759,25411.301,5342839,108.212,110.372,49,185,57.448,55.034,9.931,10.896,11943.515,2511177,2537.953,259.434,50,569,0,13.862,70.620,78.137,658431.000,138438048
8,dataImg,71.228,355.438,111,560,36.000,36.551,6.621,10.759,25317.152,5323044,108.212,110.480,42,189,57.448,55.034,9.931,10.896,11955.253,2513645,2537.953,259.670,36,565,0,13.862,70.620,78.137,659031.625,138564320
9,dataImg,71.228,355.862,94,529,36.000,36.551,6.621,10.759,25347.355,5329394,108.212,110.321,46,180,57.448,55.034,9.931,10.896,11938.035,2510025,2537.953,259.839,44,568,0,13.862,70.620,78.137,659458.062,138653984
10,dataImg,71.228,356.705,113,538,36.000,36.551,6.621,10.759,25407.377,5342014,108.212,110.334,42,206,57.448,55.034,9.931,10.896,11939.481,2510329,2537.953,260.070,46,559,0,13.862,70.620,78.137,660046.375,138777696
11,dataImg,71.228,356.221,100,539,36.000,36.551,6.621,10.759,25372.871,5334759,108.212,110.371,43,180,57.448,55.034,9.931,10.896,11943.400,2511153,2537.953,259.570,42,584,0,13.862,70.620,78.137,658776.688,138510720
12,dataImg,71.228,356.230,105,542,36.000,36.551,6.621,10.759,25373.537,5334899,108.212,110.140,47,181,57.448,55.034,9.931,10.896,11918.479,2505913,2537.953,259.694,35,559,0,13.862,70.620,78.137,659090.938,138576800
13,dataImg,71.228,355.524,110,575,36.000,36.551,6.621,10.759,25323.279,5324332,108.212,110.759,47,183,57.448,55.034,9.931,10.896,11985.444,2519993,2537.953,260.022,38,575,0,13.862,70.620,78.137,659923.125,138751776
14,dataImg,71.228,356.385,99,576,36.000,36.551,6.621,10.759,25384.596,5337224,108.212,110.416,45,182,57.448,55.034,9.931,10.896,11948.294,2512182,2537.953,259.752,34,576,0,13.862,70.620,78.137,659238.938,138607904
15,dataImg,71.228,355.147,109,561,36.000,36.551,6.621,10.759,25296.439,5318689,108.212,110.109,38,178,57.448,55.034,9.931,10.896,11915.102,2505203,2537.953,259.747,41,573,0,13.862,70.620,78.137,659226.812,138605376
16,dataImg,71.228,356.228,105,544,36.000,36.551,6.621,10.759,25373.395,5334869,108.212,110.232,39,181,57.448,55.034,9.931,10.896,11928.385,2507996,2537.953,260.003,46,549,0,13.862,70.620,78.137,659875.812,138741824
17,dataImg,71.228,355.089,107,533,36.000,36.551,6.621,10.759,25292.250,5317808,108.212,110.585,33,180,57.448,55.034,9.931,10.896,11966.591,2516029,2537.953,260.054,43,572,0,13.862,70.620,78.137,660004.000,138768768
18,dataImg,71.228,355.419,110,552,36.000,36.551,6.621,10.759,25315.746,5322748,108.212,110.314,44,173,57.448,55.034,9.931,10.896,11937.308,2509872,2537.953,259.835,41,584,0,13.862,70.620,78.137,659447.875,138651856
19,dataImg,71.228,356.479,117,557,36.000,36.551,6.621,10.759,25391.301,5338634,108.212,110.472,44,174,57.448,55.034,9.931,10.896,11954.320,2513449,2537.953,259.993,38,572,0,13.862,70.620,78.137,659849.125,138736208
20,dataImg,71.228,355.638,101,536,36.000,36.551,6.621,10.759,25331.379,5326035,108.212,110.090,46,176,57.448,55.034,9.931,10.896,11912.989,2504759,2537.953,260.203,47,553,0,13.862,70.620,78.137,660383.000,138848464
21,dataImg,71.228,355.720,101,538,36.000,36.551,6.621,10.759,25337.252,5327270,108.212,110.337,39,177,57.448,55.034,9.931,10.896,11939.790,2510394,2537.953,260.117,40,561,0,13.862,70.620,78.137,660165.625,138802752
22,dataImg,71.228,356.473,105,551,36.000,36.551,6.621,10.759,25390.816,5338532,108.212,110.698,47,178,57.448,55.034,9.931,10.896,11978.824,2518601,2537.953,259.919,52,554,0,13.862,70.620,78.137,659661.875,138696832
