 ,Label,Area1,Mean1,Min1,Max1,BX1,BY1,Width1,Height1,IntDen1,RawIntDen1,Area2,Mean2,Min2,Max2,BX2,BY2,Width2,Height2,IntDen2,RawIntDen2,Area3,Mean3,Min3,Max3,BX3,BY3,Width3,Height3,IntDen3,RawIntDen3
1,dataImg,71.228,194.420,91,363,33.379,36.000,6.621,10.759,13848.178,2911641,111.332,111.894,48,191,54.965,52.413,9.172,12.138,12457.354,2619214,985.278,180.449,55,634,11.448,0.966,33.862,56.827,177792.000,37381560
2,dataImg,71.228,193.439,96,364,33.379,36.000,6.621,10.759,13778.263,2896941,111.332,111.639,46,190,54.965,52.413,9.172,12.138,12428.988,2613250,985.278,180.539,57,647,11.448,0.966,33.862,56.827,177881.484,37400376
3,dataImg,71.228,193.642,97,395,33.379,36.000,6.621,10.759,13792.707,2899978,111.332,110.387,48,179,54.965,52.413,9.172,12.138,12289.629,2583949,985.278,180.238,46,599,11.448,0.966,33.862,56.827,177584.156,37337860
4,dataImg,71.228,191.299,104,386,33.379,36.000,6.621,10.759,13625.848,2864895,111.332,111.197,45,179,54.965,52.413,9.172,12.138,12379.767,2602901,985.278,178.864,54,558,11.448,0.966,33.862,56.827,176230.406,37053224
5,dataImg,71.228,195.410,101,385,33.379,36.000,6.621,10.759,13918.684,2926465,111.332,111.471,40,175,54.965,52.413,9.172,12.138,12410.268,2609314,985.278,180.947,38,613,11.448,0.966,33.862,56.827,178283.469,37484892
6,dataImg,71.228,194.023,99,396,33.379,36.000,6.621,10.759,13819.851,2905685,111.332,111.019,42,186,54.965,52.413,9.172,12.138,12359.986,2598742,985.278,180.194,52,568,11.448,0.966,33.862,56.827,177541.500,37328888
7,dataImg,71.228,193.627,85,365,33.379,36.000,6.621,10.759,13791.675,2899761,111.332,111.085,42,173,54.965,52.413,9.172,12.138,12367.296,2600279,985.278,180.437,52,594,11.448,0.966,33.862,56.827,177780.969,37379240
8,dataImg,71.228,194.104,93,397,33.379,36.000,6.621,10.759,13825.615,2906897,111.332,111.548,44,178,54.965,52.413,9.172,12.138,12418.891,2611127,985.278,180.666,55,634,11.448,0.966,33.862,56.827,178006.391,37426636
9,dataImg,71.228,194.358,92,366,33.379,36.000,6.621,10.759,13843.745,2910709,111.332,111.265,47,173,54.965,52.413,9.172,12.138,12387.306,2604486,985.278,180.407,41,645,11.448,0.966,33.862,56.827,177751.062,37372952
10,dataImg,71.228,194.156,82,389,33.379,36.000,6.621,10.759,13829.325,2907677,111.332,111.093,41,179,54.965,52.413,9.172,12.138,12368.233,2600476,985.278,180.630,56,760,11.448,0.966,33.862,56.827,177970.500,37419088
11,dataImg,71.228,194.863,94,463,33.379,36.000,6.621,10.759,13879.726,2918274,111.332,112.118,42,188,54.965,52.413,9.172,12.138,12482.305,2624460,985.278,180.694,45,669,11.448,0.966,33.862,56.827,178033.766,37432388
12,dataImg,71.228,194.082,90,362,33.379,36.000,6.621,10.759,13824.074,2906573,111.332,112.024,43,183,54.965,52.413,9.172,12.138,12471.874,2622267,985.278,180.513,54,666,11.448,0.966,33.862,56.827,177855.188,37394844
13,dataImg,71.228,195.027,95,410,33.379,36.000,6.621,10.759,13891.378,2920724,111.332,111.039,43,187,54.965,52.413,9.172,12.138,12362.121,2599191,985.278,180.887,59,659,11.448,0.966,33.862,56.827,178223.656,37472316
14,dataImg,71.228,194.385,82,380,33.379,36.000,6.621,10.759,13845.629,2911105,111.332,111.522,44,174,54.965,52.413,9.172,12.138,12415.904,2610499,985.278,180.368,51,663,11.448,0.966,33.862,56.827,177712.625,37364868
15,dataImg,71.228,195.700,96,388,33.379,36.000,6.621,10.759,13939.349,2930810,111.332,111.700,48,184,54.965,52.413,9.172,12.138,12435.751,2614672,985.278,180.780,56,652,11.448,0.966,33.862,56.827,178118.734,37450256
16,dataImg,71.228,195.123,101,367,33.379,36.000,6.621,10.759,13898.213,2922161,111.332,111.332,42,180,54.965,52.413,9.172,12.138,12394.811,2606064,985.278,180.620,52,744,11.448,0.966,33.862,56.827,177960.750,37417040
17,dataImg,71.228,195.490,96,438,33.379,36.000,6.621,10.759,13924.367,2927660,111.332,111.408,50,175,54.965,52.413,9.172,12.138,12403.233,2607835,985.278,181.134,50,721,11.448,0.966,33.862,56.827,178467.109,37523504
18,dataImg,71.228,194.599,97,378,33.379,36.000,6.621,10.759,13860.882,2914312,111.332,111.322,44,175,54.965,52.413,9.172,12.138,12393.621,2605814,985.278,180.568,50,697,11.448,0.966,33.862,56.827,177909.359,37406232
19,dataImg,71.228,194.090,98,367,33.379,36.000,6.621,10.759,13824.640,2906692,111.332,111.282,47,175,54.965,52.413,9.172,12.138,12389.270,2604899,985.278,180.004,45,713,11.448,0.966,33.862,56.827,177353.734,37289408
20,dataImg,71.228,194.966,82,446,33.379,36.000,6.621,10.759,13887.036,2919811,111.332,111.983,30,179,54.965,52.413,9.172,12.138,12467.294,2621304,985.278,180.490,56,797,11.448,0.966,33.862,56.827,177832.328,37390036
21,dataImg,71.228,195.472,94,413,33.379,36.000,6.621,10.759,13923.063,2927386,111.332,110.928,44,175,54.965,52.413,9.172,12.138,12349.837,2596608,985.278,180.664,55,813,11.448,0.966,33.862,56.827,178004.141,37426160
22,dataImg,71.228,194.111,90,389,33.379,36.000,6.621,10.759,13826.167,2907013,111.332,111.485,49,174,54.965,52.413,9.172,12.138,12411.866,2609650,985.278,180.855,51,793,11.448,0.966,33.862,56.827,178192.031,37465664
23,dataImg,71.228,195.368,99,388,33.379,36.000,6.621,10.759,13915.648,2925827,111.332,111.406,35,179,54.965,52.413,9.172,12.138,12403.029,2607792,985.278,180.658,58,727,11.448,0.966,33.862,56.827,177998.578,37424992
24,dataImg,71.228,193.460,98,409,33.379,36.000,6.621,10.759,13779.756,2897255,111.332,111.871,45,178,54.965,52.413,9.172,12.138,12454.771,2618671,985.278,180.073,58,811,11.448,0.966,33.862,56.827,177422.172,37303800
25,dataImg,71.228,194.205,102,365,33.379,36.000,6.621,10.759,13832.845,2908417,111.332,111.822,48,177,54.965,52.413,9.172,12.138,12449.297,2617520,985.278,179.954,57,718,11.448,0.966,33.862,56.827,177304.156,37278988
26,dataImg,71.228,193.967,93,383,33.379,36.000,6.621,10.759,13815.846,2904843,111.332,111.246,38,185,54.965,52.413,9.172,12.138,12385.170,2604037,985.278,180.436,52,725,11.448,0.966,33.862,56.827,177779.438,37378916
27,dataImg,71.228,194.159,82,363,33.379,36.000,6.621,10.759,13829.577,2907730,111.332,111.714,42,198,54.965,52.413,9.172,12.138,12437.264,2614990,985.278,180.356,50,694,11.448,0.966,33.862,56.827,177700.297,37362276
28,dataImg,71.228,194.055,97,384,33.379,36.000,6.621,10.759,13822.139,2906166,111.332,111.483,38,182,54.965,52.413,9.172,12.138,12411.557,2609585,985.278,180.531,46,613,11.448,0.966,33.862,56.827,177873.406,37398672
29,dataImg,71.228,195.036,96,364,33.379,36.000,6.621,10.759,13891.987,2920852,111.332,110.789,42,191,54.965,52.413,9.172,12.138,12334.284,2593338,985.278,180.425,50,643,11.448,0.966,33.862,56.827,177768.422,37376600
30,dataImg,71.228,194.212,97,392,33.379,36.000,6.621,10.759,13833.320,2908517,111.332,111.465,45,178,54.965,52.413,9.172,12.138,12409.545,2609162,985.278,180.336,54,654,11.448,0.966,33.862,56.827,177680.828,37358184
31,dataImg,71.228,121.353,53,200,33.379,36.000,6.621,10.759,8643.722,1817381,111.332,112.199,50,180,54.965,52.413,9.172,12.138,12491.284,2626348,985.278,176.084,50,714,11.448,0.966,33.862,56.827,173491.422,36477344
32,dataImg,71.228,122.054,57,226,33.379,36.000,6.621,10.759,8693.662,1827881,111.332,111.837,44,173,54.965,52.413,9.172,12.138,12451.066,2617892,985.278,175.139,49,657,11.448,0.966,33.862,56.827,172560.625,36281640
33,dataImg,71.228,124.619,50,205,33.379,36.000,6.621,10.759,8876.354,1866293,111.332,112.379,35,185,54.965,52.413,9.172,12.138,12511.331,2630563,985.278,174.810,49,643,11.448,0.966,33.862,56.827,172236.719,36213536
34,dataImg,71.228,124.401,54,206,33.379,36.000,6.621,10.759,8860.845,1863032,111.332,112.278,50,177,54.965,52.413,9.172,12.138,12500.121,2628206,985.278,173.695,48,637,11.448,0.966,33.862,56.827,171137.578,35982436
35,dataImg,71.228,127.023,58,204,33.379,36.000,6.621,10.759,9047.613,1902301,111.332,111.488,46,181,54.965,52.413,9.172,12.138,12412.208,2609722,985.278,173.127,49,613,11.448,0.966,33.862,56.827,170578.375,35864860
36,dataImg,71.228,126.904,53,238,33.379,36.000,6.621,10.759,9039.129,1900517,111.332,111.239,45,181,54.965,52.413,9.172,12.138,12384.404,2603876,985.278,172.711,53,684,11.448,0.966,33.862,56.827,170168.000,35778576
37,dataImg,71.228,127.489,30,212,33.379,36.000,6.621,10.759,9080.816,1909282,111.332,111.875,42,194,54.965,52.413,9.172,12.138,12455.204,2618762,985.278,172.172,30,606,11.448,0.966,33.862,56.827,169637.516,35667044
38,dataImg,71.228,128.335,57,212,33.379,36.000,6.621,10.759,9141.034,1921943,111.332,112.069,45,188,54.965,52.413,9.172,12.138,12476.888,2623321,985.278,171.730,49,643,11.448,0.966,33.862,56.827,169202.000,35575472
39,dataImg,71.228,129.121,42,208,33.379,36.000,6.621,10.759,9197.047,1933720,111.332,112.361,45,179,54.965,52.413,9.172,12.138,12509.367,2630150,985.278,171.883,42,619,11.448,0.966,33.862,56.827,169352.609,35607140
40,dataImg,71.228,130.179,61,213,33.379,36.000,6.621,10.759,9272.398,1949563,111.332,111.134,45,177,54.965,52.413,9.172,12.138,12372.785,2601433,985.278,171.881,52,692,11.448,0.966,33.862,56.827,169350.562,35606708
41,dataImg,71.228,130.969,51,240,33.379,36.000,6.621,10.759,9328.659,1961392,111.332,110.912,41,183,54.965,52.413,9.172,12.138,12347.991,2596220,985.278,171.230,51,721,11.448,0.966,33.862,56.827,168709.047,35471824
42,dataImg,71.228,131.296,63,228,33.379,36.000,6.621,10.759,9351.979,1966295,111.332,111.982,47,173,54.965,52.413,9.172,12.138,12467.146,2621273,985.278,171.146,48,680,11.448,0.966,33.862,56.827,168625.969,35454360
43,dataImg,71.228,131.980,60,224,33.379,36.000,6.621,10.759,9400.644,1976527,111.332,111.622,31,174,54.965,52.413,9.172,12.138,12427.129,2612859,985.278,170.868,52,607,11.448,0.966,33.862,56.827,168352.344,35396828
44,dataImg,71.228,131.740,61,211,33.379,36.000,6.621,10.759,9383.588,1972941,111.332,111.552,48,181,54.965,52.413,9.172,12.138,12419.314,2611216,985.278,170.813,56,639,11.448,0.966,33.862,56.827,168297.875,35385376
