 ,Label,Area1,Mean1,Min1,Max1,BX1,BY1,Width1,Height1,IntDen1,RawIntDen1,Area2,Mean2,Min2,Max2,BX2,BY2,Width2,Height2,IntDen2,RawIntDen2,Area3,Mean3,Min3,Max3,BX3,BY3,Width3,Height3,IntDen3,RawIntDen3
1,dataImg,71.228,278.064,143,393,36.000,36.551,6.621,10.759,19805.906,4164280,177.884,112.643,49,176,17.724,69.585,18.827,9.448,20037.385,4212949,1383.319,241.614,58,730,18.345,7.034,50.965,79.378,334228.844,70273104
2,dataImg,71.228,277.137,146,402,36.000,36.551,6.621,10.759,19739.943,4150411,177.884,112.197,32,192,17.724,69.585,18.827,9.448,19958.160,4196292,1383.319,240.775,57,677,18.345,7.034,50.965,79.378,333069.312,70029304
3,dataImg,71.228,276.554,144,420,36.000,36.551,6.621,10.759,19698.352,4141666,177.884,112.209,48,182,17.724,69.585,18.827,9.448,19960.188,4196718,1383.319,240.470,51,706,18.345,7.034,50.965,79.378,332647.188,69940552
4,dataImg,71.228,276.252,140,398,36.000,36.551,6.621,10.759,19676.850,4137145,177.884,112.184,46,187,17.724,69.585,18.827,9.448,19955.777,4195791,1383.319,240.246,60,702,18.345,7.034,50.965,79.378,332336.688,69875264
5,dataImg,71.228,277.490,135,398,36.000,36.551,6.621,10.759,19765.020,4155683,177.884,111.902,39,177,17.724,69.585,18.827,9.448,19905.672,4185256,1383.319,240.283,55,674,18.345,7.034,50.965,79.378,332388.375,69886136
6,dataImg,71.228,276.791,153,416,36.000,36.551,6.621,10.759,19715.283,4145226,177.884,112.319,43,180,17.724,69.585,18.827,9.448,19979.734,4200828,1383.319,240.533,49,710,18.345,7.034,50.965,79.378,332734.312,69958872
7,dataImg,71.228,276.876,139,397,36.000,36.551,6.621,10.759,19721.334,4146498,177.884,111.946,38,195,17.724,69.585,18.827,9.448,19913.414,4186884,1383.319,240.451,51,700,18.345,7.034,50.965,79.378,332620.344,69934904
8,dataImg,71.228,276.632,145,394,36.000,36.551,6.621,10.759,19703.916,4142836,177.884,112.397,46,183,17.724,69.585,18.827,9.448,19993.717,4203768,1383.319,240.549,50,687,18.345,7.034,50.965,79.378,332755.938,69963416
9,dataImg,71.228,278.283,142,407,36.000,36.551,6.621,10.759,19821.561,4167571,177.884,112.275,42,183,17.724,69.585,18.827,9.448,19972.010,4199204,1383.319,240.766,58,681,18.345,7.034,50.965,79.378,333055.688,70026440
10,dataImg,71.228,277.365,149,391,36.000,36.551,6.621,10.759,19756.172,4153823,177.884,112.247,43,186,17.724,69.585,18.827,9.448,19966.949,4198140,1383.319,240.507,58,710,18.345,7.034,50.965,79.378,332698.031,69951240
