 ,Label,Area1,Mean1,Min1,Max1,BX1,BY1,Width1,Height1,IntDen1,RawIntDen1,Area2,Mean2,Min2,Max2,BX2,BY2,Width2,Height2,IntDen2,RawIntDen2,Area3,Mean3,Min3,Max3,BX3,BY3,Width3,Height3,IntDen3,RawIntDen3
1,dataImg,71.228,256.841,121,357,36.000,36.551,6.621,10.759,18294.301,3846458,17.027,108.398,43,160,24.620,79.172,12.345,1.379,1845.692,388065,1753.185,211.812,49,411,0,23.793,57.999,41.448,371346.438,78077240
2,dataImg,71.228,255.129,130,372,36.000,36.551,6.621,10.759,18172.330,3820813,17.027,108.473,37,169,24.620,79.172,12.345,1.379,1846.976,388335,1753.185,211.154,53,400,0,23.793,57.999,41.448,370191.562,77834416
3,dataImg,71.228,255.366,123,367,36.000,36.551,6.621,10.759,18189.232,3824367,17.027,108.102,45,170,24.620,79.172,12.345,1.379,1840.656,387006,1753.185,210.805,49,406,0,23.793,57.999,41.448,369580.156,77705872
4,dataImg,71.228,254.990,126,379,36.000,36.551,6.621,10.759,18162.451,3818736,17.027,108.070,50,166,24.620,79.172,12.345,1.379,1840.104,386890,1753.185,210.889,52,414,0,23.793,57.999,41.448,369727.094,77736768
5,dataImg,71.228,255.525,119,377,36.000,36.551,6.621,10.759,18200.533,3826743,17.027,108.672,50,168,24.620,79.172,12.345,1.379,1850.358,389046,1753.185,211.097,55,404,0,23.793,57.999,41.448,370092.156,77813520
6,dataImg,71.228,254.586,125,361,36.000,36.551,6.621,10.759,18133.656,3812682,17.027,108.255,39,163,24.620,79.172,12.345,1.379,1843.262,387554,1753.185,211.332,38,424,0,23.793,57.999,41.448,370503.562,77900016
7,dataImg,71.228,255.090,132,384,36.000,36.551,6.621,10.759,18169.514,3820221,17.027,108.513,52,165,24.620,79.172,12.345,1.379,1847.647,388476,1753.185,210.852,50,414,0,23.793,57.999,41.448,369662.031,77723088
8,dataImg,71.228,255.629,129,378,36.000,36.551,6.621,10.759,18207.947,3828302,17.027,108.108,46,179,24.620,79.172,12.345,1.379,1840.755,387027,1753.185,211.089,53,409,0,23.793,57.999,41.448,370078.062,77810560
9,dataImg,71.228,254.751,123,371,36.000,36.551,6.621,10.759,18145.420,3815155,17.027,108.267,48,168,24.620,79.172,12.345,1.379,1843.466,387597,1753.185,210.962,37,404,0,23.793,57.999,41.448,369855.281,77763712
10,dataImg,71.228,255.318,123,376,36.000,36.551,6.621,10.759,18185.799,3823645,17.027,108.787,43,166,24.620,79.172,12.345,1.379,1852.308,389456,1753.185,211.177,44,421,0,23.793,57.999,41.448,370233.031,77843144
11,dataImg,71.228,255.940,128,379,36.000,36.551,6.621,10.759,18230.088,3832957,17.027,107.927,55,162,24.620,79.172,12.345,1.379,1837.664,386377,1753.185,211.110,55,444,0,23.793,57.999,41.448,370114.688,77818256
12,dataImg,71.228,254.369,122,391,36.000,36.551,6.621,10.759,18118.205,3809433,17.027,108.176,40,173,24.620,79.172,12.345,1.379,1841.906,387269,1753.185,211.184,51,406,0,23.793,57.999,41.448,370245.188,77845696
13,dataImg,71.228,256.496,125,370,36.000,36.551,6.621,10.759,18269.658,3841277,17.027,108.038,53,165,24.620,79.172,12.345,1.379,1839.562,386776,1753.185,211.097,50,392,0,23.793,57.999,41.448,370092.031,77813496
14,dataImg,71.228,254.664,121,368,36.000,36.551,6.621,10.759,18139.213,3813850,17.027,109.126,50,167,24.620,79.172,12.345,1.379,1858.082,390670,1753.185,210.850,43,416,0,23.793,57.999,41.448,369658.812,77722408
15,dataImg,71.228,255.483,121,374,36.000,36.551,6.621,10.759,18197.557,3826117,17.027,108.588,53,169,24.620,79.172,12.345,1.379,1848.931,388746,1753.185,211.300,40,426,0,23.793,57.999,41.448,370448.531,77888448
16,dataImg,71.228,254.592,112,371,36.000,36.551,6.621,10.759,18134.053,3812765,17.027,109.107,54,174,24.620,79.172,12.345,1.379,1857.759,390602,1753.185,211.088,54,412,0,23.793,57.999,41.448,370075.875,77810096
17,dataImg,71.228,255.858,122,370,36.000,36.551,6.621,10.759,18224.229,3831725,17.027,108.003,54,165,24.620,79.172,12.345,1.379,1838.958,386649,1753.185,211.005,52,397,0,23.793,57.999,41.448,369931.188,77779680
