 ,Label,Area1,Mean1,Min1,Max1,BX1,BY1,Width1,Height1,IntDen1,RawIntDen1,Area2,Mean2,Min2,Max2,BX2,BY2,Width2,Height2,IntDen2,RawIntDen2,Area3,Mean3,Min3,Max3,BX3,BY3,Width3,Height3,IntDen3,RawIntDen3
1,dataImg,71.228,143.142,62,334,48.965,30.207,6.621,10.759,10195.685,2143688,36.603,116.461,55,186,14.069,44.827,7.172,5.103,4262.849,896283,1438.633,138.647,43,363,6.138,6.414,53.861,46.551,199461.531,41937676
2,dataImg,71.228,142.360,55,330,48.965,30.207,6.621,10.759,10140.000,2131980,36.603,116.061,56,179,14.069,44.827,7.172,5.103,4248.229,893209,1438.633,138.795,52,349,6.138,6.414,53.861,46.551,199675.516,41982664
3,dataImg,71.228,143.263,64,340,48.965,30.207,6.621,10.759,10204.364,2145513,36.603,116.554,48,191,14.069,44.827,7.172,5.103,4266.273,897003,1438.633,138.832,49,361,6.138,6.414,53.861,46.551,199728.938,41993896
4,dataImg,71.228,142.404,73,380,48.965,30.207,6.621,10.759,10143.134,2132639,36.603,116.058,48,186,14.069,44.827,7.172,5.103,4248.096,893181,1438.633,138.966,35,380,6.138,6.414,53.861,46.551,199921.641,42034412
5,dataImg,71.228,143.748,71,380,48.965,30.207,6.621,10.759,10238.847,2152763,36.603,117.102,51,186,14.069,44.827,7.172,5.103,4286.321,901218,1438.633,138.751,48,414,6.138,6.414,53.861,46.551,199612.016,41969312
6,dataImg,71.228,142.628,68,362,48.965,30.207,6.621,10.759,10159.072,2135990,36.603,117.072,41,185,14.069,44.827,7.172,5.103,4285.212,900985,1438.633,138.925,50,397,6.138,6.414,53.861,46.551,199861.734,42021816
7,dataImg,71.228,120.003,57,199,48.965,30.207,6.621,10.759,8547.591,1797169,36.603,118.171,54,177,14.069,44.827,7.172,5.103,4325.459,909447,1438.633,137.778,47,402,6.138,6.414,53.861,46.551,198212.406,41675040
8,dataImg,71.228,121.534,51,199,48.965,30.207,6.621,10.759,8656.626,1820094,36.603,117.055,56,184,14.069,44.827,7.172,5.103,4284.589,900854,1438.633,137.467,47,381,6.138,6.414,53.861,46.551,197764.109,41580784
9,dataImg,71.228,122.951,60,203,48.965,30.207,6.621,10.759,8757.527,1841309,36.603,117.018,45,183,14.069,44.827,7.172,5.103,4283.239,900570,1438.633,137.064,54,376,6.138,6.414,53.861,46.551,197184.328,41458884
10,dataImg,71.228,123.914,60,213,48.965,30.207,6.621,10.759,8826.120,1855731,36.603,116.229,55,189,14.069,44.827,7.172,5.103,4254.355,894497,1438.633,136.946,41,418,6.138,6.414,53.861,46.551,197014.688,41423216
11,dataImg,71.228,124.313,44,201,48.965,30.207,6.621,10.759,8854.566,1861712,36.603,116.631,49,173,14.069,44.827,7.172,5.103,4269.075,897592,1438.633,136.933,43,400,6.138,6.414,53.861,46.551,196996.094,41419304
12,dataImg,71.228,124.721,57,206,48.965,30.207,6.621,10.759,8883.622,1867821,36.603,117.198,53,172,14.069,44.827,7.172,5.103,4289.845,901959,1438.633,136.646,49,367,6.138,6.414,53.861,46.551,196583.516,41332560
13,dataImg,71.228,125.352,61,211,48.965,30.207,6.621,10.759,8928.601,1877278,36.603,117.238,52,179,14.069,44.827,7.172,5.103,4291.281,902261,1438.633,136.662,50,420,6.138,6.414,53.861,46.551,196606.031,41337292
14,dataImg,71.228,126.321,59,218,48.965,30.207,6.621,10.759,8997.607,1891787,36.603,116.248,58,186,14.069,44.827,7.172,5.103,4255.063,894646,1438.633,136.542,53,385,6.138,6.414,53.861,46.551,196433.719,41301060
15,dataImg,71.228,126.489,52,201,48.965,30.207,6.621,10.759,9009.589,1894306,36.603,116.526,51,185,14.069,44.827,7.172,5.103,4265.232,896784,1438.633,136.403,47,384,6.138,6.414,53.861,46.551,196233.781,41259024
16,dataImg,71.228,126.780,48,198,48.965,30.207,6.621,10.759,9030.282,1898657,36.603,117.341,58,182,14.069,44.827,7.172,5.103,4295.072,903058,1438.633,136.394,48,417,6.138,6.414,53.861,46.551,196221.016,41256344
17,dataImg,71.228,127.390,60,199,48.965,30.207,6.621,10.759,9073.749,1907796,36.603,116.382,58,182,14.069,44.827,7.172,5.103,4259.958,895675,1438.633,136.576,46,463,6.138,6.414,53.861,46.551,196483.203,41311464
18,dataImg,71.228,128.281,54,201,48.965,30.207,6.621,10.759,9137.215,1921140,36.603,116.063,54,184,14.069,44.827,7.172,5.103,4248.276,893219,1438.633,136.684,45,428,6.138,6.414,53.861,46.551,196637.922,41343996
19,dataImg,71.228,128.881,65,221,48.965,30.207,6.621,10.759,9179.901,1930115,36.603,116.620,48,193,14.069,44.827,7.172,5.103,4268.675,897508,1438.633,136.434,51,408,6.138,6.414,53.861,46.551,196279.172,41268568
20,dataImg,71.228,128.734,58,202,48.965,30.207,6.621,10.759,9169.438,1927915,36.603,116.499,44,178,14.069,44.827,7.172,5.103,4264.238,896575,1438.633,136.348,49,408,6.138,6.414,53.861,46.551,196155.156,41242492
21,dataImg,71.228,128.669,57,210,48.965,30.207,6.621,10.759,9164.834,1926947,36.603,116.447,59,177,14.069,44.827,7.172,5.103,4262.345,896177,1438.633,136.261,41,412,6.138,6.414,53.861,46.551,196029.828,41216144
22,dataImg,71.228,129.833,57,204,48.965,30.207,6.621,10.759,9247.724,1944375,36.603,116.635,47,183,14.069,44.827,7.172,5.103,4269.227,897624,1438.633,136.116,48,416,6.138,6.414,53.861,46.551,195821.094,41172256
23,dataImg,71.228,129.693,53,210,48.965,30.207,6.621,10.759,9237.765,1942281,36.603,116.185,56,181,14.069,44.827,7.172,5.103,4252.743,894158,1438.633,136.091,48,450,6.138,6.414,53.861,46.551,195784.609,41164584
24,dataImg,71.228,129.688,70,216,48.965,30.207,6.621,10.759,9237.394,1942203,36.603,116.525,60,173,14.069,44.827,7.172,5.103,4265.208,896779,1438.633,136.156,49,398,6.138,6.414,53.861,46.551,195878.781,41184384
25,dataImg,71.228,130.580,56,212,48.965,30.207,6.621,10.759,9300.940,1955564,36.603,117.225,51,172,14.069,44.827,7.172,5.103,4290.830,902166,1438.633,136.509,46,439,6.138,6.414,53.861,46.551,196385.875,41291000
26,dataImg,71.228,130.069,50,234,48.965,30.207,6.621,10.759,9264.565,1947916,36.603,117.089,55,180,14.069,44.827,7.172,5.103,4285.850,901119,1438.633,136.408,45,390,6.138,6.414,53.861,46.551,196241.578,41260664
27,dataImg,71.228,130.029,59,210,48.965,30.207,6.621,10.759,9261.702,1947314,36.603,116.446,49,184,14.069,44.827,7.172,5.103,4262.297,896167,1438.633,135.841,44,366,6.138,6.414,53.861,46.551,195425.719,41089124
28,dataImg,71.228,130.170,63,200,48.965,30.207,6.621,10.759,9271.742,1949425,36.603,116.950,54,181,14.069,44.827,7.172,5.103,4280.756,900048,1438.633,135.851,49,386,6.138,6.414,53.861,46.551,195439.672,41092056
29,dataImg,71.228,130.980,51,215,48.965,30.207,6.621,10.759,9329.425,1961553,36.603,116.312,49,179,14.069,44.827,7.172,5.103,4257.399,895137,1438.633,135.605,48,337,6.138,6.414,53.861,46.551,195086.016,41017704
30,dataImg,71.228,131.270,61,210,48.965,30.207,6.621,10.759,9350.095,1965899,36.603,115.816,53,183,14.069,44.827,7.172,5.103,4239.230,891317,1438.633,135.490,47,330,6.138,6.414,53.861,46.551,194919.828,40982760
