 ,Label,Area1,Mean1,Min1,Max1,BX1,BY1,Width1,Height1,IntDen1,RawIntDen1,Area2,Mean2,Min2,Max2,BX2,BY2,Width2,Height2,IntDen2,RawIntDen2,Area3,Mean3,Min3,Max3,BX3,BY3,Width3,Height3,IntDen3,RawIntDen3
1,dataImg,71.228,217.292,121,471,33.379,36.000,6.621,10.759,15477.267,3254164,74.876,113.257,51,180,22.965,8.621,11.931,6.276,8480.239,1783008,1658.100,184.654,47,711,18.000,14.965,52.620,42.000,306175.656,64374796
2,dataImg,71.228,217.732,111,493,33.379,36.000,6.621,10.759,15508.590,3260750,74.876,113.408,45,183,22.965,8.621,11.931,6.276,8491.563,1785389,1658.100,184.765,51,697,18.000,14.965,52.620,42.000,306358.938,64413328
3,dataImg,71.228,217.169,120,488,33.379,36.000,6.621,10.759,15468.529,3252327,74.876,113.404,52,178,22.965,8.621,11.931,6.276,8491.230,1785319,1658.100,184.415,46,715,18.000,14.965,52.620,42.000,305778.812,64291352
4,dataImg,71.228,218.026,106,466,33.379,36.000,6.621,10.759,15529.531,3265153,74.876,112.962,46,176,22.965,8.621,11.931,6.276,8458.133,1778360,1658.100,184.638,48,608,18.000,14.965,52.620,42.000,306148.312,64369040
5,dataImg,71.228,217.058,112,456,33.379,36.000,6.621,10.759,15460.582,3250656,74.876,113.502,49,184,22.965,8.621,11.931,6.276,8498.589,1786866,1658.100,184.680,56,639,18.000,14.965,52.620,42.000,306217.906,64383680
6,dataImg,71.228,217.009,111,462,33.379,36.000,6.621,10.759,15457.109,3249926,74.876,113.033,39,175,22.965,8.621,11.931,6.276,8463.422,1779472,1658.100,184.783,49,658,18.000,14.965,52.620,42.000,306387.969,64419436
7,dataImg,71.228,216.948,99,476,33.379,36.000,6.621,10.759,15452.763,3249012,74.876,114.199,49,173,22.965,8.621,11.931,6.276,8550.754,1797834,1658.100,184.549,51,651,18.000,14.965,52.620,42.000,306001.031,64338080
8,dataImg,71.228,218.381,124,446,33.379,36.000,6.621,10.759,15554.824,3270471,74.876,113.149,46,184,22.965,8.621,11.931,6.276,8472.145,1781306,1658.100,184.856,50,671,18.000,14.965,52.620,42.000,306510.500,64445192
9,dataImg,71.228,216.784,108,455,33.379,36.000,6.621,10.759,15441.058,3246551,74.876,113.474,45,181,22.965,8.621,11.931,6.276,8496.505,1786428,1658.100,184.444,50,661,18.000,14.965,52.620,42.000,305826.719,64301424
10,dataImg,71.228,216.778,111,438,33.379,36.000,6.621,10.759,15440.658,3246467,74.876,113.735,42,174,22.965,8.621,11.931,6.276,8515.986,1790524,1658.100,184.504,50,703,18.000,14.965,52.620,42.000,305925.469,64322192
