 ,Label,Area1,Mean1,Min1,Max1,BX1,BY1,Width1,Height1,IntDen1,RawIntDen1,Area2,Mean2,Min2,Max2,BX2,BY2,Width2,Height2,IntDen2,RawIntDen2,Area3,Mean3,Min3,Max3,BX3,BY3,Width3,Height3,IntDen3,RawIntDen3
1,dataImg,71.228,326.667,162,1051,27.310,25.931,6.621,10.759,23267.832,4892165,75.275,113.554,49,180,5.034,7.862,9.172,8.207,8547.805,1797214,1162.996,239.783,50,1330,10.827,5.379,59.792,50.413,278867.094,58633048
2,dataImg,71.228,326.875,178,1070,27.310,25.931,6.621,10.759,23282.646,4895280,75.275,112.813,41,186,5.034,7.862,9.172,8.207,8492.039,1785489,1162.996,240.076,52,1340,10.827,5.379,59.792,50.413,279207.844,58704688
3,dataImg,71.228,328.206,166,1154,27.310,25.931,6.621,10.759,23377.422,4915207,75.275,112.170,43,178,5.034,7.862,9.172,8.207,8443.665,1775318,1162.996,239.852,51,1271,10.827,5.379,59.792,50.413,278946.719,58649788
4,dataImg,71.228,327.461,167,1071,27.310,25.931,6.621,10.759,23324.383,4904055,75.275,112.841,43,177,5.034,7.862,9.172,8.207,8494.142,1785931,1162.996,239.764,53,1249,10.827,5.379,59.792,50.413,278844.406,58628280
5,dataImg,71.228,329.479,167,1067,27.310,25.931,6.621,10.759,23468.137,4934280,75.275,112.376,49,175,5.034,7.862,9.172,8.207,8459.150,1778574,1162.996,239.575,53,1330,10.827,5.379,59.792,50.413,278624.625,58582064
6,dataImg,71.228,329.165,162,1020,27.310,25.931,6.621,10.759,23445.744,4929572,75.275,112.540,52,177,5.034,7.862,9.172,8.207,8471.521,1781175,1162.996,239.502,54,1341,10.827,5.379,59.792,50.413,278540.344,58564344
7,dataImg,71.228,329.275,185,1114,27.310,25.931,6.621,10.759,23453.598,4931223,75.275,112.099,50,176,5.034,7.862,9.172,8.207,8438.295,1774189,1162.996,239.589,27,1337,10.827,5.379,59.792,50.413,278640.438,58585388
8,dataImg,71.228,329.118,176,1149,27.310,25.931,6.621,10.759,23442.400,4928869,75.275,112.382,41,176,5.034,7.862,9.172,8.207,8459.621,1778673,1162.996,239.868,48,1408,10.827,5.379,59.792,50.413,278965.469,58653732
9,dataImg,71.228,328.172,178,1006,27.310,25.931,6.621,10.759,23375.012,4914700,75.275,112.212,49,175,5.034,7.862,9.172,8.207,8446.799,1775977,1162.996,239.948,42,1339,10.827,5.379,59.792,50.413,279058.250,58673236
10,dataImg,71.228,328.242,172,1098,27.310,25.931,6.621,10.759,23380.006,4915750,75.275,112.721,46,191,5.034,7.862,9.172,8.207,8485.157,1784042,1162.996,239.771,53,1380,10.827,5.379,59.792,50.413,278852.812,58630044
