 ,Label,Area1,Mean1,Min1,Max1,BX1,BY1,Width1,Height1,IntDen1,RawIntDen1,Area2,Mean2,Min2,Max2,BX2,BY2,Width2,Height2,IntDen2,RawIntDen2,Area3,Mean3,Min3,Max3,BX3,BY3,Width3,Height3,IntDen3,RawIntDen3
1,dataImg,71.228,204.824,94,320,36.000,36.551,6.621,10.759,14589.209,3067446,22.753,112.377,50,174,14.896,23.034,6.345,3.586,2556.964,537613,1153.721,188.874,46,588,29.793,1.448,33.655,69.999,217907.953,45816116
2,dataImg,71.228,204.427,98,304,36.000,36.551,6.621,10.759,14560.910,3061496,22.753,111.035,56,173,14.896,23.034,6.345,3.586,2526.420,531191,1153.721,188.586,57,612,29.793,1.448,33.655,69.999,217575.719,45746260
3,dataImg,71.228,203.952,103,295,36.000,36.551,6.621,10.759,14527.089,3054385,22.753,112.488,56,186,14.896,23.034,6.345,3.586,2559.485,538143,1153.721,188.239,52,653,29.793,1.448,33.655,69.999,217175.172,45662048
4,dataImg,71.228,203.793,83,300,36.000,36.551,6.621,10.759,14515.760,3052003,22.753,112.157,53,169,14.896,23.034,6.345,3.586,2551.960,536561,1153.721,188.358,58,621,29.793,1.448,33.655,69.999,217312.312,45690880
5,dataImg,71.228,204.595,97,306,36.000,36.551,6.621,10.759,14572.876,3064012,22.753,112.509,38,181,14.896,23.034,6.345,3.586,2559.955,538242,1153.721,188.222,51,645,29.793,1.448,33.655,69.999,217156.031,45658020
6,dataImg,71.228,203.840,72,305,36.000,36.551,6.621,10.759,14519.137,3052713,22.753,112.081,51,175,14.896,23.034,6.345,3.586,2550.215,536194,1153.721,188.348,57,590,29.793,1.448,33.655,69.999,217301.266,45688556
7,dataImg,71.228,202.809,77,305,36.000,36.551,6.621,10.759,14445.683,3037269,22.753,110.721,49,167,14.896,23.034,6.345,3.586,2519.286,529691,1153.721,188.183,58,612,29.793,1.448,33.655,69.999,217110.141,45648372
8,dataImg,71.228,203.810,109,305,36.000,36.551,6.621,10.759,14516.968,3052257,22.753,111.430,52,170,14.896,23.034,6.345,3.586,2535.418,533083,1153.721,188.321,51,659,29.793,1.448,33.655,69.999,217269.578,45681896
9,dataImg,71.228,203.925,95,302,36.000,36.551,6.621,10.759,14525.167,3053981,22.753,112.682,51,183,14.896,23.034,6.345,3.586,2563.889,539069,1153.721,188.028,49,614,29.793,1.448,33.655,69.999,216931.797,45610872
10,dataImg,71.228,204.315,99,307,36.000,36.551,6.621,10.759,14552.977,3059828,22.753,111.637,51,170,14.896,23.034,6.345,3.586,2540.113,534070,1153.721,188.670,35,648,29.793,1.448,33.655,69.999,217672.422,45766596
11,dataImg,71.228,203.776,101,301,36.000,36.551,6.621,10.759,14514.532,3051745,22.753,111.283,55,172,14.896,23.034,6.345,3.586,2532.070,532379,1153.721,188.421,54,602,29.793,1.448,33.655,69.999,217385.844,45706340
12,dataImg,71.228,203.616,98,295,36.000,36.551,6.621,10.759,14503.151,3049352,22.753,112.324,56,171,14.896,23.034,6.345,3.586,2555.760,537360,1153.721,187.715,56,642,29.793,1.448,33.655,69.999,216570.906,45534996
13,dataImg,71.228,203.285,99,292,36.000,36.551,6.621,10.759,14479.594,3044399,22.753,111.601,57,170,14.896,23.034,6.345,3.586,2539.309,533901,1153.721,188.380,43,640,29.793,1.448,33.655,69.999,217338.125,45696308
14,dataImg,71.228,203.732,107,305,36.000,36.551,6.621,10.759,14511.441,3051095,22.753,110.943,41,172,14.896,23.034,6.345,3.586,2524.327,530751,1153.721,188.443,52,625,29.793,1.448,33.655,69.999,217410.344,45711492
15,dataImg,71.228,203.030,97,314,36.000,36.551,6.621,10.759,14461.401,3040574,22.753,112.192,46,172,14.896,23.034,6.345,3.586,2552.745,536726,1153.721,188.042,55,685,29.793,1.448,33.655,69.999,216948.500,45614388
