 ,Label,Area1,Mean1,Min1,Max1,BX1,BY1,Width1,Height1,IntDen1,RawIntDen1,Area2,Mean2,Min2,Max2,BX2,BY2,Width2,Height2,IntDen2,RawIntDen2,Area3,Mean3,Min3,Max3,BX3,BY3,Width3,Height3,IntDen3,RawIntDen3
1,dataImg,71.228,151.046,66,742,49.379,49.793,6.621,10.759,10758.712,2262067,63.447,113.231,46,171,7.517,67.103,7.931,8.000,7184.176,1510505,1112.376,139.367,41,742,40.551,8.069,27.103,67.585,155028.953,32595528
2,dataImg,71.228,150.707,59,705,49.379,49.793,6.621,10.759,10734.531,2256983,63.447,113.711,46,178,7.517,67.103,7.931,8.000,7214.625,1516907,1112.376,139.384,40,705,40.551,8.069,27.103,67.585,155047.438,32599414
3,dataImg,71.228,151.696,73,808,49.379,49.793,6.621,10.759,10805.018,2271803,63.447,113.110,52,179,7.517,67.103,7.931,8.000,7176.490,1508889,1112.376,139.860,52,808,40.551,8.069,27.103,67.585,155576.969,32710748
4,dataImg,71.228,151.738,65,747,49.379,49.793,6.621,10.759,10807.972,2272424,63.447,113.524,49,179,7.517,67.103,7.931,8.000,7202.773,1514415,1112.376,139.953,50,747,40.551,8.069,27.103,67.585,155680.578,32732536
5,dataImg,71.228,151.745,77,852,49.379,49.793,6.621,10.759,10808.489,2272533,63.447,112.331,39,179,7.517,67.103,7.931,8.000,7127.031,1498490,1112.376,139.532,47,852,40.551,8.069,27.103,67.585,155211.891,32633992
6,dataImg,71.228,151.563,71,756,49.379,49.793,6.621,10.759,10795.558,2269814,63.447,113.228,50,174,7.517,67.103,7.931,8.000,7183.991,1510466,1112.376,139.561,48,756,40.551,8.069,27.103,67.585,155244.688,32640884
7,dataImg,71.228,117.269,48,190,49.379,49.793,6.621,10.759,8352.827,1756219,63.447,113.684,53,190,7.517,67.103,7.931,8.000,7212.870,1516538,1112.376,136.693,47,432,40.551,8.069,27.103,67.585,152054.422,31970116
8,dataImg,71.228,119.201,51,186,49.379,49.793,6.621,10.759,8490.455,1785156,63.447,113.134,41,184,7.517,67.103,7.931,8.000,7177.974,1509201,1112.376,136.115,51,413,40.551,8.069,27.103,67.585,151411.422,31834924
9,dataImg,71.228,118.856,47,192,49.379,49.793,6.621,10.759,8465.885,1779990,63.447,113.234,39,177,7.517,67.103,7.931,8.000,7184.371,1510546,1112.376,135.777,47,402,40.551,8.069,27.103,67.585,151035.234,31755828
10,dataImg,71.228,120.871,39,189,49.379,49.793,6.621,10.759,8609.378,1810160,63.447,112.414,41,184,7.517,67.103,7.931,8.000,7132.344,1499607,1112.376,136.187,39,404,40.551,8.069,27.103,67.585,151491.266,31851712
11,dataImg,71.228,120.916,54,195,49.379,49.793,6.621,10.759,8612.631,1810844,63.447,112.746,52,178,7.517,67.103,7.931,8.000,7153.385,1504031,1112.376,135.485,43,448,40.551,8.069,27.103,67.585,150710.016,31687452
12,dataImg,71.228,122.148,53,189,49.379,49.793,6.621,10.759,8700.335,1829284,63.447,113.071,45,179,7.517,67.103,7.931,8.000,7174.022,1508370,1112.376,136.317,45,478,40.551,8.069,27.103,67.585,151635.203,31881978
13,dataImg,71.228,121.993,54,202,49.379,49.793,6.621,10.759,8689.348,1826974,63.447,113.060,42,184,7.517,67.103,7.931,8.000,7173.337,1508226,1112.376,135.663,43,410,40.551,8.069,27.103,67.585,150907.891,31729056
14,dataImg,71.228,122.063,54,194,49.379,49.793,6.621,10.759,8694.294,1828014,63.447,113.130,51,187,7.517,67.103,7.931,8.000,7177.755,1509155,1112.376,135.408,40,463,40.551,8.069,27.103,67.585,150624.531,31669478
15,dataImg,71.228,123.001,61,214,49.379,49.793,6.621,10.759,8761.123,1842065,63.447,112.242,47,181,7.517,67.103,7.931,8.000,7121.405,1497307,1112.376,135.267,45,460,40.551,8.069,27.103,67.585,150468.031,31636572
16,dataImg,71.228,123.545,54,200,49.379,49.793,6.621,10.759,8799.895,1850217,63.447,112.341,49,175,7.517,67.103,7.931,8.000,7127.664,1498623,1112.376,135.928,52,509,40.551,8.069,27.103,67.585,151203.547,31791218
17,dataImg,71.228,124.248,47,221,49.379,49.793,6.621,10.759,8849.968,1860745,63.447,113.004,49,171,7.517,67.103,7.931,8.000,7169.779,1507478,1112.376,135.676,47,379,40.551,8.069,27.103,67.585,150922.922,31732214
18,dataImg,71.228,125.758,58,216,49.379,49.793,6.621,10.759,8957.480,1883350,63.447,113.294,55,180,7.517,67.103,7.931,8.000,7188.133,1511337,1112.376,135.759,34,389,40.551,8.069,27.103,67.585,151014.750,31751520
19,dataImg,71.228,124.875,55,255,49.379,49.793,6.621,10.759,8894.628,1870135,63.447,113.291,53,174,7.517,67.103,7.931,8.000,7187.958,1511300,1112.376,135.733,49,434,40.551,8.069,27.103,67.585,150986.109,31745500
20,dataImg,71.228,125.638,52,253,49.379,49.793,6.621,10.759,8948.919,1881550,63.447,112.240,48,177,7.517,67.103,7.931,8.000,7121.291,1497283,1112.376,135.919,43,443,40.551,8.069,27.103,67.585,151192.547,31788904
21,dataImg,71.228,125.029,56,230,49.379,49.793,6.621,10.759,8905.566,1872435,63.447,112.645,45,173,7.517,67.103,7.931,8.000,7147.007,1502690,1112.376,135.272,50,518,40.551,8.069,27.103,67.585,150472.891,31637594
22,dataImg,71.228,125.563,49,260,49.379,49.793,6.621,10.759,8943.621,1880436,63.447,112.943,44,177,7.517,67.103,7.931,8.000,7165.889,1506660,1112.376,135.353,41,434,40.551,8.069,27.103,67.585,150563.750,31656698
23,dataImg,71.228,126.085,57,252,49.379,49.793,6.621,10.759,8980.805,1888254,63.447,113.319,39,171,7.517,67.103,7.931,8.000,7189.722,1511671,1112.376,135.174,47,425,40.551,8.069,27.103,67.585,150364.047,31614710
24,dataImg,71.228,127.024,58,239,49.379,49.793,6.621,10.759,9047.628,1902304,63.447,113.252,50,180,7.517,67.103,7.931,8.000,7185.503,1510784,1112.376,135.606,42,415,40.551,8.069,27.103,67.585,150844.547,31715736
25,dataImg,71.228,127.056,54,241,49.379,49.793,6.621,10.759,9049.968,1902796,63.447,113.396,37,182,7.517,67.103,7.931,8.000,7194.640,1512705,1112.376,135.700,49,536,40.551,8.069,27.103,67.585,150949.047,31737708
26,dataImg,71.228,128.132,60,259,49.379,49.793,6.621,10.759,9126.594,1918907,63.447,112.882,42,185,7.517,67.103,7.931,8.000,7161.999,1505842,1112.376,135.834,53,598,40.551,8.069,27.103,67.585,151098.281,31769086
27,dataImg,71.228,127.110,53,250,49.379,49.793,6.621,10.759,9053.772,1903596,63.447,113.117,39,187,7.517,67.103,7.931,8.000,7176.899,1508975,1112.376,135.228,37,621,40.551,8.069,27.103,67.585,150424.688,31627460
28,dataImg,71.228,128.304,65,248,49.379,49.793,6.621,10.759,9138.837,1921481,63.447,113.566,54,186,7.517,67.103,7.931,8.000,7205.436,1514975,1112.376,135.939,52,609,40.551,8.069,27.103,67.585,151214.734,31793572
29,dataImg,71.228,127.426,61,261,49.379,49.793,6.621,10.759,9076.270,1908326,63.447,111.825,49,180,7.517,67.103,7.931,8.000,7094.970,1491749,1112.376,134.848,40,708,40.551,8.069,27.103,67.585,150001.312,31538444
30,dataImg,71.228,128.474,58,278,49.379,49.793,6.621,10.759,9150.955,1924029,63.447,112.985,45,176,7.517,67.103,7.931,8.000,7168.538,1507217,1112.376,135.278,46,613,40.551,8.069,27.103,67.585,150480.547,31639204
31,dataImg,71.228,127.883,47,270,49.379,49.793,6.621,10.759,9108.825,1915171,63.447,112.622,52,171,7.517,67.103,7.931,8.000,7145.523,1502378,1112.376,134.699,44,643,40.551,8.069,27.103,67.585,149835.594,31503600
32,dataImg,71.228,129.054,58,294,49.379,49.793,6.621,10.759,9192.248,1932711,63.447,112.714,54,192,7.517,67.103,7.931,8.000,7151.383,1503610,1112.376,135.069,41,607,40.551,8.069,27.103,67.585,150247.500,31590204
33,dataImg,71.228,128.956,65,312,49.379,49.793,6.621,10.759,9185.280,1931246,63.447,112.416,41,172,7.517,67.103,7.931,8.000,7132.425,1499624,1112.376,134.765,53,651,40.551,8.069,27.103,67.585,149909.156,31519068
34,dataImg,71.228,130.575,55,271,49.379,49.793,6.621,10.759,9300.569,1955486,63.447,113.129,50,177,7.517,67.103,7.931,8.000,7177.665,1509136,1112.376,135.541,43,691,40.551,8.069,27.103,67.585,150773.062,31700708
35,dataImg,71.228,129.955,59,283,49.379,49.793,6.621,10.759,9256.408,1946201,63.447,112.669,44,171,7.517,67.103,7.931,8.000,7148.515,1503007,1112.376,134.743,45,619,40.551,8.069,27.103,67.585,149884.375,31513856
36,dataImg,71.228,130.447,58,260,49.379,49.793,6.621,10.759,9291.451,1953569,63.447,112.766,54,181,7.517,67.103,7.931,8.000,7154.669,1504301,1112.376,135.293,49,536,40.551,8.069,27.103,67.585,150497.203,31642704
37,dataImg,71.228,130.127,62,270,49.379,49.793,6.621,10.759,9268.680,1948781,63.447,113.611,45,175,7.517,67.103,7.931,8.000,7208.261,1515569,1112.376,134.581,51,360,40.551,8.069,27.103,67.585,149705.062,31476154
