 ,Label,Area1,Mean1,Min1,Max1,BX1,BY1,Width1,Height1,IntDen1,RawIntDen1,Area2,Mean2,Min2,Max2,BX2,BY2,Width2,Height2,IntDen2,RawIntDen2,Area3,Mean3,Min3,Max3,BX3,BY3,Width3,Height3,IntDen3,RawIntDen3
1,dataImg,71.228,281.115,146,447,36.000,36.551,6.621,10.759,20023.271,4209982,126.190,109.395,43,182,55.861,73.654,13.655,9.241,13804.503,2902458,2118.666,230.208,50,483,3.310,19.379,48.896,57.172,487733.875,102548208
2,dataImg,71.228,278.672,129,412,36.000,36.551,6.621,10.759,19849.279,4173399,126.190,109.388,45,181,55.861,73.654,13.655,9.241,13803.675,2902284,2118.666,228.790,51,480,3.310,19.379,48.896,57.172,484729.844,101916600
3,dataImg,71.228,278.924,141,421,36.000,36.551,6.621,10.759,19867.223,4177172,126.190,109.345,23,182,55.861,73.654,13.655,9.241,13798.258,2901145,2118.666,228.236,40,478,3.310,19.379,48.896,57.172,483556.312,101669864
4,dataImg,71.228,278.795,132,420,36.000,36.551,6.621,10.759,19857.992,4175231,126.190,109.606,39,180,55.861,73.654,13.655,9.241,13831.151,2908061,2118.666,228.544,42,476,3.310,19.379,48.896,57.172,484208.406,101806968
5,dataImg,71.228,278.135,124,411,36.000,36.551,6.621,10.759,19811.029,4165357,126.190,109.529,36,174,55.861,73.654,13.655,9.241,13821.491,2906030,2118.666,228.108,51,465,3.310,19.379,48.896,57.172,483285.500,101612928
6,dataImg,71.228,277.242,140,418,36.000,36.551,6.621,10.759,19747.387,4151976,126.190,109.370,43,177,55.861,73.654,13.655,9.241,13801.368,2901799,2118.666,228.420,44,465,3.310,19.379,48.896,57.172,483946.156,101751832
7,dataImg,71.228,277.758,134,415,36.000,36.551,6.621,10.759,19784.123,4159700,126.190,109.920,44,182,55.861,73.654,13.655,9.241,13870.803,2916398,2118.666,228.431,47,482,3.310,19.379,48.896,57.172,483968.500,101756528
8,dataImg,71.228,277.771,137,414,36.000,36.551,6.621,10.759,19785.037,4159892,126.190,110.014,42,183,55.861,73.654,13.655,9.241,13882.637,2918886,2118.666,228.317,41,505,3.310,19.379,48.896,57.172,483727.781,101705920
9,dataImg,71.228,277.280,135,422,36.000,36.551,6.621,10.759,19750.084,4152543,126.190,109.231,46,178,55.861,73.654,13.655,9.241,13783.885,2898123,2118.666,228.454,41,498,3.310,19.379,48.896,57.172,484016.875,101766704
10,dataImg,71.228,278.001,132,414,36.000,36.551,6.621,10.759,19801.475,4163348,126.190,110.018,30,173,55.861,73.654,13.655,9.241,13883.197,2919004,2118.666,228.856,44,469,3.310,19.379,48.896,57.172,484870.406,101946160
11,dataImg,71.228,277.940,141,422,36.000,36.551,6.621,10.759,19797.100,4162428,126.190,109.379,41,171,55.861,73.654,13.655,9.241,13802.524,2902042,2118.666,228.657,43,475,3.310,19.379,48.896,57.172,484446.844,101857104
12,dataImg,71.228,277.605,144,414,36.000,36.551,6.621,10.759,19773.270,4157418,126.190,109.690,42,177,55.861,73.654,13.655,9.241,13841.743,2910288,2118.666,228.337,37,480,3.310,19.379,48.896,57.172,483769.094,101714600
13,dataImg,71.228,277.462,137,430,36.000,36.551,6.621,10.759,19763.025,4155264,126.190,109.816,46,179,55.861,73.654,13.655,9.241,13857.714,2913646,2118.666,228.581,38,480,3.310,19.379,48.896,57.172,484286.750,101823440
14,dataImg,71.228,278.278,127,412,36.000,36.551,6.621,10.759,19821.193,4167494,126.190,109.849,45,181,55.861,73.654,13.655,9.241,13861.876,2914521,2118.666,228.372,30,472,3.310,19.379,48.896,57.172,483844.375,101730432
15,dataImg,71.228,277.667,143,418,36.000,36.551,6.621,10.759,19777.670,4158343,126.190,109.601,36,177,55.861,73.654,13.655,9.241,13830.490,2907922,2118.666,228.498,40,465,3.310,19.379,48.896,57.172,484110.219,101786320
16,dataImg,71.228,277.716,133,407,36.000,36.551,6.621,10.759,19781.117,4159068,126.190,109.329,17,180,55.861,73.654,13.655,9.241,13796.270,2900727,2118.666,228.380,44,476,3.310,19.379,48.896,57.172,483861.188,101733968
17,dataImg,71.228,278.361,129,413,36.000,36.551,6.621,10.759,19827.062,4168728,126.190,109.178,38,191,55.861,73.654,13.655,9.241,13777.116,2896700,2118.666,228.387,48,481,3.310,19.379,48.896,57.172,483875.625,101737000
18,dataImg,71.228,276.577,139,410,36.000,36.551,6.621,10.759,19700.016,4142016,126.190,109.414,38,174,55.861,73.654,13.655,9.241,13806.990,2902981,2118.666,227.765,32,489,3.310,19.379,48.896,57.172,482558.594,101460088
19,dataImg,71.228,278.307,134,417,36.000,36.551,6.621,10.759,19823.219,4167920,126.190,109.816,38,180,55.861,73.654,13.655,9.241,13857.662,2913635,2118.666,228.458,42,481,3.310,19.379,48.896,57.172,484026.812,101768784
20,dataImg,71.228,277.364,122,408,36.000,36.551,6.621,10.759,19756.102,4153808,126.190,109.794,50,175,55.861,73.654,13.655,9.241,13854.898,2913054,2118.666,228.114,44,476,3.310,19.379,48.896,57.172,483298.000,101615552
21,dataImg,71.228,278.237,148,416,36.000,36.551,6.621,10.759,19818.230,4166871,126.190,109.612,33,175,55.861,73.654,13.655,9.241,13831.993,2908238,2118.666,228.437,47,498,3.310,19.379,48.896,57.172,483981.125,101759184
22,dataImg,71.228,277.441,148,410,36.000,36.551,6.621,10.759,19761.551,4154954,126.190,109.375,43,181,55.861,73.654,13.655,9.241,13802.053,2901943,2118.666,228.063,44,472,3.310,19.379,48.896,57.172,483190.125,101592872
23,dataImg,71.228,277.763,129,426,36.000,36.551,6.621,10.759,19784.486,4159776,126.190,109.668,37,176,55.861,73.654,13.655,9.241,13838.951,2909701,2118.666,228.261,34,472,3.310,19.379,48.896,57.172,483609.375,101681016
24,dataImg,71.228,277.728,139,431,36.000,36.551,6.621,10.759,19781.994,4159252,126.190,109.405,34,178,55.861,73.654,13.655,9.241,13805.777,2902726,2118.666,228.175,49,485,3.310,19.379,48.896,57.172,483427.281,101642736
25,dataImg,71.228,277.271,125,415,36.000,36.551,6.621,10.759,19749.428,4152405,126.190,109.476,46,184,55.861,73.654,13.655,9.241,13814.757,2904614,2118.666,228.148,40,484,3.310,19.379,48.896,57.172,483369.188,101630520
