 ,Label,Area1,Mean1,Min1,Max1,BX1,BY1,Width1,Height1,IntDen1,RawIntDen1,Area2,Mean2,Min2,Max2,BX2,BY2,Width2,Height2,IntDen2,RawIntDen2,Area3,Mean3,Min3,Max3,BX3,BY3,Width3,Height3,IntDen3,RawIntDen3
1,dataImg,71.228,174.866,79,286,13.931,31.034,6.621,10.759,12455.332,2618789,78.467,122.792,48,186,30.345,25.172,10.069,7.793,9635.106,2025824,785.967,157.680,55,589,6.965,27.724,34.551,33.310,123931.352,26057118
2,dataImg,71.228,176.135,53,301,13.931,31.034,6.621,10.759,12545.771,2637804,78.467,122.972,55,191,30.345,25.172,10.069,7.793,9649.189,2028785,785.967,157.997,53,582,6.965,27.724,34.551,33.310,124180.367,26109474
3,dataImg,71.228,176.141,83,307,13.931,31.034,6.621,10.759,12546.170,2637888,78.467,123.026,57,188,30.345,25.172,10.069,7.793,9653.479,2029687,785.967,158.574,46,580,6.965,27.724,34.551,33.310,124633.820,26204816
4,dataImg,71.228,175.330,83,284,13.931,31.034,6.621,10.759,12488.373,2625736,78.467,122.829,54,187,30.345,25.172,10.069,7.793,9638.013,2026435,785.967,158.462,58,609,6.965,27.724,34.551,33.310,124545.812,26186312
5,dataImg,71.228,175.753,79,282,13.931,31.034,6.621,10.759,12518.504,2632071,78.467,122.682,50,185,30.345,25.172,10.069,7.793,9626.475,2024009,785.967,158.686,51,677,6.965,27.724,34.551,33.310,124722.297,26223416
6,dataImg,71.228,175.592,87,277,13.931,31.034,6.621,10.759,12507.074,2629668,78.467,123.351,56,202,30.345,25.172,10.069,7.793,9678.991,2035051,785.967,158.491,57,639,6.965,27.724,34.551,33.310,124569.008,26191188
7,dataImg,71.228,131.540,60,211,13.931,31.034,6.621,10.759,9369.305,1969938,78.467,122.998,53,192,30.345,25.172,10.069,7.793,9651.254,2029219,785.967,154.190,52,646,6.965,27.724,34.551,33.310,121188.148,25480348
8,dataImg,71.228,134.664,61,214,13.931,31.034,6.621,10.759,9591.878,2016735,78.467,123.075,57,190,30.345,25.172,10.069,7.793,9657.309,2030492,785.967,153.431,53,623,6.965,27.724,34.551,33.310,120591.383,25354876
9,dataImg,71.228,134.697,60,205,13.931,31.034,6.621,10.759,9594.199,2017223,78.467,123.467,53,200,30.345,25.172,10.069,7.793,9688.066,2036959,785.967,152.607,53,562,6.965,27.724,34.551,33.310,119943.836,25218724
10,dataImg,71.228,135.924,58,205,13.931,31.034,6.621,10.759,9681.574,2035594,78.467,122.933,55,198,30.345,25.172,10.069,7.793,9646.184,2028153,785.967,152.459,56,616,6.965,27.724,34.551,33.310,119827.570,25194280
11,dataImg,71.228,137.610,70,216,13.931,31.034,6.621,10.759,9801.700,2060851,78.467,122.073,57,192,30.345,25.172,10.069,7.793,9578.718,2013968,785.967,152.261,45,562,6.965,27.724,34.551,33.310,119672.242,25161620
12,dataImg,71.228,138.196,66,219,13.931,31.034,6.621,10.759,9843.397,2069618,78.467,122.881,52,189,30.345,25.172,10.069,7.793,9642.112,2027297,785.967,152.315,60,591,6.965,27.724,34.551,33.310,119714.375,25170478
13,dataImg,71.228,138.725,66,209,13.931,31.034,6.621,10.759,9881.095,2077544,78.467,122.676,61,192,30.345,25.172,10.069,7.793,9626.003,2023910,785.967,151.834,47,601,6.965,27.724,34.551,33.310,119336.094,25090944
14,dataImg,71.228,139.411,64,221,13.931,31.034,6.621,10.759,9929.964,2087819,78.467,122.083,59,190,30.345,25.172,10.069,7.793,9579.498,2014132,785.967,151.674,44,574,6.965,27.724,34.551,33.310,119210.516,25064540
15,dataImg,71.228,139.407,68,231,13.931,31.034,6.621,10.759,9929.654,2087754,78.467,123.384,54,191,30.345,25.172,10.069,7.793,9681.589,2035597,785.967,151.725,55,585,6.965,27.724,34.551,33.310,119250.852,25073020
16,dataImg,71.228,140.349,72,234,13.931,31.034,6.621,10.759,9996.797,2101871,78.467,122.446,58,187,30.345,25.172,10.069,7.793,9607.963,2020117,785.967,151.521,47,622,6.965,27.724,34.551,33.310,119090.141,25039232
17,dataImg,71.228,140.276,61,222,13.931,31.034,6.621,10.759,9991.551,2100768,78.467,122.977,50,196,30.345,25.172,10.069,7.793,9649.594,2028870,785.967,151.784,56,596,6.965,27.724,34.551,33.310,119297.070,25082740
