 ,Label,Area1,Mean1,Min1,Max1,BX1,BY1,Width1,Height1,IntDen1,RawIntDen1,Area2,Mean2,Min2,Max2,BX2,BY2,Width2,Height2,IntDen2,RawIntDen2,Area3,Mean3,Min3,Max3,BX3,BY3,Width3,Height3,IntDen3,RawIntDen3
1,dataImg,71.228,168.627,84,609,17.517,31.862,6.621,10.759,12010.990,2525364,33.959,118.340,56,186,3.172,21.379,8.207,4.138,4018.683,844946,1523.801,143.164,47,609,0,11.655,70.620,47.241,218153.688,45867784
2,dataImg,71.228,167.719,79,635,17.517,31.862,6.621,10.759,11946.282,2511759,33.959,119.111,56,180,3.172,21.379,8.207,4.138,4044.885,850455,1523.801,143.648,50,635,0,11.655,70.620,47.241,218890.844,46022772
3,dataImg,71.228,168.899,89,614,17.517,31.862,6.621,10.759,12030.343,2529433,33.959,120.516,53,186,3.172,21.379,8.207,4.138,4092.579,860483,1523.801,143.706,49,614,0,11.655,70.620,47.241,218978.922,46041292
4,dataImg,71.228,168.413,69,607,17.517,31.862,6.621,10.759,11995.732,2522156,33.959,119.602,43,189,3.172,21.379,8.207,4.138,4061.536,853956,1523.801,143.730,44,607,0,11.655,70.620,47.241,219016.234,46049136
5,dataImg,71.228,167.622,77,621,17.517,31.862,6.621,10.759,11939.400,2510312,33.959,119.177,57,199,3.172,21.379,8.207,4.138,4047.106,850922,1523.801,143.690,54,643,0,11.655,70.620,47.241,218955.766,46036424
6,dataImg,71.228,168.763,88,648,17.517,31.862,6.621,10.759,12020.636,2527392,33.959,119.156,53,180,3.172,21.379,8.207,4.138,4046.393,850772,1523.801,143.660,49,648,0,11.655,70.620,47.241,218908.609,46026508
7,dataImg,71.228,125.634,54,204,17.517,31.862,6.621,10.759,8948.667,1881497,33.959,120.381,58,185,3.172,21.379,8.207,4.138,4087.985,859517,1523.801,141.848,53,564,0,11.655,70.620,47.241,216148.062,45446088
8,dataImg,71.228,126.973,47,210,17.517,31.862,6.621,10.759,9044.032,1901548,33.959,118.503,54,182,3.172,21.379,8.207,4.138,4024.224,846111,1523.801,140.811,47,597,0,11.655,70.620,47.241,214567.609,45113792
9,dataImg,71.228,128.946,58,230,17.517,31.862,6.621,10.759,9184.586,1931100,33.959,119.258,57,177,3.172,21.379,8.207,4.138,4049.855,851500,1523.801,140.726,45,588,0,11.655,70.620,47.241,214438.375,45086620
10,dataImg,71.228,129.189,63,228,17.517,31.862,6.621,10.759,9201.889,1934738,33.959,119.341,57,183,3.172,21.379,8.207,4.138,4052.675,852093,1523.801,140.682,52,520,0,11.655,70.620,47.241,214370.688,45072388
