 ,Label,Area1,Mean1,Min1,Max1,BX1,BY1,Width1,Height1,IntDen1,RawIntDen1,Area2,Mean2,Min2,Max2,BX2,BY2,Width2,Height2,IntDen2,RawIntDen2,Area3,Mean3,Min3,Max3,BX3,BY3,Width3,Height3,IntDen3,RawIntDen3
1,dataImg,71.228,258.101,114,545,27.310,25.931,6.621,10.759,18384.029,3865324,48.731,113.344,46,179,8.345,6.483,7.517,6.483,5523.427,1161325,1271.507,208.257,52,555,14.345,12.827,56.275,36.000,264800.000,55675380
2,dataImg,71.228,257.053,102,495,27.310,25.931,6.621,10.759,18309.393,3849631,48.731,113.214,54,177,8.345,6.483,7.517,6.483,5517.096,1159994,1271.507,207.179,54,627,14.345,12.827,56.275,36.000,263429.812,55387288
3,dataImg,71.228,258.434,125,580,27.310,25.931,6.621,10.759,18407.744,3870310,48.731,113.306,50,173,8.345,6.483,7.517,6.483,5521.572,1160935,1271.507,208.244,35,580,14.345,12.827,56.275,36.000,264783.094,55671824
4,dataImg,71.228,258.363,125,594,27.310,25.931,6.621,10.759,18402.660,3869241,48.731,112.857,55,184,8.345,6.483,7.517,6.483,5499.665,1156329,1271.507,208.108,53,594,14.345,12.827,56.275,36.000,264610.375,55635512
5,dataImg,71.228,257.405,119,503,27.310,25.931,6.621,10.759,18334.457,3854901,48.731,113.305,48,186,8.345,6.483,7.517,6.483,5521.524,1160925,1271.507,208.070,48,620,14.345,12.827,56.275,36.000,264563.094,55625564
6,dataImg,71.228,257.122,120,518,27.310,25.931,6.621,10.759,18314.268,3850656,48.731,113.530,51,178,8.345,6.483,7.517,6.483,5532.487,1163230,1271.507,207.898,57,583,14.345,12.827,56.275,36.000,264344.375,55579580
7,dataImg,71.228,259.078,113,519,27.310,25.931,6.621,10.759,18453.611,3879954,48.731,113.208,57,188,8.345,6.483,7.517,6.483,5516.773,1159926,1271.507,208.007,56,599,14.345,12.827,56.275,36.000,264482.188,55608552
8,dataImg,71.228,257.740,109,491,27.310,25.931,6.621,10.759,18358.299,3859914,48.731,113.355,54,173,8.345,6.483,7.517,6.483,5523.955,1161436,1271.507,208.151,43,575,14.345,12.827,56.275,36.000,264665.469,55647088
9,dataImg,71.228,257.846,111,542,27.310,25.931,6.621,10.759,18365.824,3861496,48.731,112.867,48,173,8.345,6.483,7.517,6.483,5500.188,1156439,1271.507,208.443,55,660,14.345,12.827,56.275,36.000,265036.750,55725156
10,dataImg,71.228,259.719,131,524,27.310,25.931,6.621,10.759,18499.252,3889550,48.731,113.742,45,171,8.345,6.483,7.517,6.483,5542.789,1165396,1271.507,208.463,57,604,14.345,12.827,56.275,36.000,265062.031,55730468
11,dataImg,71.228,260.912,123,528,27.310,25.931,6.621,10.759,18584.225,3907416,48.731,113.461,51,184,8.345,6.483,7.517,6.483,5529.139,1162526,1271.507,208.613,53,641,14.345,12.827,56.275,36.000,265253.281,55770680
12,dataImg,71.228,260.754,113,582,27.310,25.931,6.621,10.759,18572.996,3905055,48.731,113.002,53,174,8.345,6.483,7.517,6.483,5506.756,1157820,1271.507,208.576,54,583,14.345,12.827,56.275,36.000,265205.219,55760576
13,dataImg,71.228,261.135,112,578,27.310,25.931,6.621,10.759,18600.125,3910759,48.731,113.853,49,176,8.345,6.483,7.517,6.483,5548.225,1166539,1271.507,208.734,49,585,14.345,12.827,56.275,36.000,265407.250,55803052
14,dataImg,71.228,261.232,123,600,27.310,25.931,6.621,10.759,18607.021,3912209,48.731,113.415,54,177,8.345,6.483,7.517,6.483,5526.851,1162045,1271.507,208.692,57,608,14.345,12.827,56.275,36.000,265353.906,55791840
15,dataImg,71.228,260.634,128,541,27.310,25.931,6.621,10.759,18564.455,3903259,48.731,113.799,44,174,8.345,6.483,7.517,6.483,5545.581,1165983,1271.507,208.519,56,544,14.345,12.827,56.275,36.000,265133.656,55745528
16,dataImg,71.228,260.816,124,586,27.310,25.931,6.621,10.759,18577.430,3905987,48.731,113.495,42,185,8.345,6.483,7.517,6.483,5530.756,1162866,1271.507,208.334,58,586,14.345,12.827,56.275,36.000,264898.625,55696112
17,dataImg,71.228,261.556,127,564,27.310,25.931,6.621,10.759,18630.084,3917058,48.731,112.581,50,170,8.345,6.483,7.517,6.483,5486.252,1153509,1271.507,208.636,44,574,14.345,12.827,56.275,36.000,265282.438,55776812
18,dataImg,71.228,261.681,116,498,27.310,25.931,6.621,10.759,18638.979,3918928,48.731,113.510,54,176,8.345,6.483,7.517,6.483,5531.502,1163023,1271.507,208.803,51,582,14.345,12.827,56.275,36.000,265494.281,55821352
19,dataImg,71.228,261.144,134,551,27.310,25.931,6.621,10.759,18600.744,3910889,48.731,112.885,49,191,8.345,6.483,7.517,6.483,5501.040,1156618,1271.507,208.576,56,605,14.345,12.827,56.275,36.000,265205.594,55760656
20,dataImg,71.228,261.210,123,553,27.310,25.931,6.621,10.759,18605.490,3911887,48.731,112.740,56,174,8.345,6.483,7.517,6.483,5493.977,1155133,1271.507,208.479,55,587,14.345,12.827,56.275,36.000,265083.031,55734884
21,dataImg,71.228,259.878,129,481,27.310,25.931,6.621,10.759,18510.562,3891928,48.731,113.570,44,175,8.345,6.483,7.517,6.483,5534.423,1163637,1271.507,207.989,55,604,14.345,12.827,56.275,36.000,264459.750,55603836
22,dataImg,71.228,261.772,125,602,27.310,25.931,6.621,10.759,18645.471,3920293,48.731,112.768,50,182,8.345,6.483,7.517,6.483,5495.323,1155416,1271.507,208.316,55,602,14.345,12.827,56.275,36.000,264875.125,55691172
23,dataImg,71.228,260.691,118,538,27.310,25.931,6.621,10.759,18568.525,3904115,48.731,113.521,56,180,8.345,6.483,7.517,6.483,5532.030,1163134,1271.507,208.260,61,581,14.345,12.827,56.275,36.000,264804.344,55676288
24,dataImg,71.228,260.115,120,573,27.310,25.931,6.621,10.759,18527.432,3895475,48.731,112.641,48,172,8.345,6.483,7.517,6.483,5489.159,1154120,1271.507,208.158,42,573,14.345,12.827,56.275,36.000,264674.219,55648936
25,dataImg,71.228,260.919,130,540,27.310,25.931,6.621,10.759,18584.701,3907516,48.731,113.897,48,176,8.345,6.483,7.517,6.483,5550.351,1166986,1271.507,208.579,51,560,14.345,12.827,56.275,36.000,265209.844,55761552
26,dataImg,71.228,261.133,122,540,27.310,25.931,6.621,10.759,18599.945,3910721,48.731,113.356,50,182,8.345,6.483,7.517,6.483,5524.021,1161450,1271.507,208.096,55,598,14.345,12.827,56.275,36.000,264595.500,55632380
27,dataImg,71.228,259.506,117,573,27.310,25.931,6.621,10.759,18484.109,3886366,48.731,112.603,54,174,8.345,6.483,7.517,6.483,5487.309,1153731,1271.507,208.414,46,624,14.345,12.827,56.275,36.000,265000.000,55717432
28,dataImg,71.228,259.089,109,596,27.310,25.931,6.621,10.759,18454.393,3880118,48.731,112.932,46,183,8.345,6.483,7.517,6.483,5503.322,1157098,1271.507,208.092,51,596,14.345,12.827,56.275,36.000,264590.719,55631376
29,dataImg,71.228,261.063,132,628,27.310,25.931,6.621,10.759,18594.979,3909677,48.731,113.599,52,173,8.345,6.483,7.517,6.483,5535.835,1163934,1271.507,207.964,54,628,14.345,12.827,56.275,36.000,264427.594,55597072
30,dataImg,71.228,261.352,120,598,27.310,25.931,6.621,10.759,18615.568,3914006,48.731,113.290,50,181,8.345,6.483,7.517,6.483,5520.787,1160770,1271.507,207.877,53,643,14.345,12.827,56.275,36.000,264317.625,55573952
31,dataImg,71.228,127.913,51,287,27.310,25.931,6.621,10.759,9110.994,1915627,48.731,113.328,53,178,8.345,6.483,7.517,6.483,5522.637,1161159,1271.507,205.055,51,738,14.345,12.827,56.275,36.000,260729.188,54819472
32,dataImg,71.228,132.727,59,256,27.310,25.931,6.621,10.759,9453.879,1987720,48.731,113.301,45,179,8.345,6.483,7.517,6.483,5521.324,1160883,1271.507,203.255,49,837,14.345,12.827,56.275,36.000,258439.719,54338096
33,dataImg,71.228,134.368,64,272,27.310,25.931,6.621,10.759,9570.784,2012300,48.731,112.879,32,178,8.345,6.483,7.517,6.483,5500.745,1156556,1271.507,202.011,61,736,14.345,12.827,56.275,36.000,256857.953,54005528
34,dataImg,71.228,137.245,54,273,27.310,25.931,6.621,10.759,9775.703,2055385,48.731,113.150,41,178,8.345,6.483,7.517,6.483,5513.967,1159336,1271.507,201.294,54,774,14.345,12.827,56.275,36.000,255947.062,53814008
35,dataImg,71.228,140.615,62,274,27.310,25.931,6.621,10.759,10015.707,2105847,48.731,113.514,45,172,8.345,6.483,7.517,6.483,5531.707,1163066,1271.507,200.325,45,748,14.345,12.827,56.275,36.000,254714.062,53554764
36,dataImg,71.228,143.214,62,290,27.310,25.931,6.621,10.759,10200.831,2144770,48.731,113.541,48,176,8.345,6.483,7.517,6.483,5533.020,1163342,1271.507,199.950,54,684,14.345,12.827,56.275,36.000,254237.859,53454640
37,dataImg,71.228,144.116,66,319,27.310,25.931,6.621,10.759,10265.110,2158285,48.731,114.500,46,175,8.345,6.483,7.517,6.483,5579.763,1173170,1271.507,199.128,50,562,14.345,12.827,56.275,36.000,253192.156,53234776
38,dataImg,71.228,146.576,71,273,27.310,25.931,6.621,10.759,10440.312,2195122,48.731,112.116,36,183,8.345,6.483,7.517,6.483,5463.566,1148739,1271.507,198.744,50,546,14.345,12.827,56.275,36.000,252704.719,53132288
39,dataImg,71.228,149.740,65,288,27.310,25.931,6.621,10.759,10665.687,2242508,48.731,113.926,53,169,8.345,6.483,7.517,6.483,5551.778,1167286,1271.507,198.531,43,590,14.345,12.827,56.275,36.000,252433.359,53075236
40,dataImg,71.228,151.458,70,342,27.310,25.931,6.621,10.759,10788.048,2268235,48.731,112.511,49,178,8.345,6.483,7.517,6.483,5482.842,1152792,1271.507,198.180,43,556,14.345,12.827,56.275,36.000,251987.781,52981552
41,dataImg,71.228,152.208,75,304,27.310,25.931,6.621,10.759,10841.502,2279474,48.731,113.123,56,178,8.345,6.483,7.517,6.483,5512.640,1159057,1271.507,197.716,57,581,14.345,12.827,56.275,36.000,251396.656,52857264
42,dataImg,71.228,153.453,77,292,27.310,25.931,6.621,10.759,10930.151,2298113,48.731,112.671,51,178,8.345,6.483,7.517,6.483,5490.628,1154429,1271.507,197.454,55,546,14.345,12.827,56.275,36.000,251064.594,52787448
43,dataImg,71.228,155.915,73,310,27.310,25.931,6.621,10.759,11105.487,2334978,48.731,113.311,53,174,8.345,6.483,7.517,6.483,5521.824,1160988,1271.507,196.857,49,591,14.345,12.827,56.275,36.000,250305.016,52627740
